CompoundId	X.RESPONDER_AvgIntenCh2	X.RESPONDER_AvgIntenCh2.1	X.RESPONDER_AvgIntenCh2.2	X.RESPONDER_AvgIntenCh2 log	X.RESPONDER_AvgIntenCh2.1 log	X.RESPONDER_AvgIntenCh2.2 log	up_down
FAM114A2	0.068681319	0.130861505	0.092336103	-3.8639384437298667	-2.933887326964627	-3.436961344340157	
RTN3	0.301471892	0.43360433600000003	0.2659103	-1.729904597447135	-1.205548911317303	-1.9109884340094876	
C5orf4	0.5587748339999999	0.41101520799999997	0.44185579399999997	-0.8396610485153939	-1.2827363187413148	-1.1783524927517872	
TNIP1	1.6014234880000002	0.141414141	0.136549841	0.6793548714064778	-2.822001702247041	-2.8725004606717137	
NEU3	0.646387833	0.983302412	1.4781966	-0.6295280524841718	-0.024292913116843427	0.5638381605412804	
CRISP3	0.0	0.023843586	0.048239267	-100000.0	-5.390254960880784	-4.373648204251057	
FRS2	0.6857745740000001	0.39173789200000003	0.353294471	-0.5441936794503816	-1.3520394109272444	-1.5010569234207485	
KBTBD10	0.201694232	0.151547954	0.155245065	-2.309758268169915	-2.7221537199936185	-2.6873806867519936	
FRS3	0.16769144800000002	0.16706887	0.24029574899999998	-2.576118979286187	-2.5814851543100032	-2.0571169684789514	
EXOC5	0.13133208300000002	0.24349129100000003	0.147031796	-2.928708700888436	-2.038057922808926	-2.765799919613467	
CPLX1	0.630119723	0.734113329	0.584663818	-0.6663021275945743	-0.44592529807838704	-0.7743207821870025	
SCGB1D2	0.323149236	0.191466083	0.24198427100000003	-1.6297275141343115	-2.384839244363409	-2.047014819651038	
CPLX2	0.541679206	0.273224044	0.472115668	-0.8844893852422918	-1.871843647008915	-1.0827877327444035	
SCGB1D1	0.707932474	0.35746202	0.689530031	-0.49831633919964	-1.484138129831109	-0.5363147082949042	
SLMO1	0.167280027	0.20569077800000002	0.433570765	-2.5796628949875786	-2.281450981782475	-1.2056606135910102	
ZFR2	0.276595745	0.228832952	0.304321363	-1.8541491318718972	-2.127633279379627	-1.7163324819932528	
IGSF9B	1.079992678	0.595016735	1.0	0.11102153141754238	-0.7489978497239494	0.0	
STON1	0.685425685	1.256732496	0.42666666700000005	-0.5449278398148931	0.329677595052887	-1.2288186893687751	
TTC39A	0.18175209	0.07200720099999999	0.272430076	-2.4599561408371335	-3.795715000893253	-1.876042110697332	
UPK1A	0.636492221	0.5837030120000001	0.884532632	-0.6517852128004825	-0.7766935821130698	-0.17701272737449233	
CEP152	0.037264766	0.058354406	0.096637031	-4.746043989331771	-4.099014600262453	-3.3712800586565903	
ADRM1	0.085543199	0.192472198	0.12663571099999998	-3.5472030300804764	-2.3772780267642637	-2.981243795826909	
AZI1	0.0	0.058309038	0.0	-100000.0	-4.100136668832868	-100000.0	
ZPBP	0.056635832000000004	0.151343171	0.17311021399999998	-4.142141092683404	-2.7241045164296245	-2.530237244518945	
FBXL11	0.450643777	0.29451744399999996	0.090620752	-1.1499406264248195	-1.763575008787525	-3.464014726928617	
LECT1	0.7919049709999999	0.294798905	0.478885503	-0.3366007783357839	-1.7621969291857356	-1.0622473324530894	
PCNX	0.109669165	0.237877402	0.43972151	-3.188770145762996	-2.071709870501603	-1.1853379878284855	
CNTRL	0.172191132	0.441208912	0.25658969	-2.537917250346936	-1.1804661625973438	-1.9624648920540635	
DIP2C	0.361713968	0.23909145199999998	0.162179695	-1.4670787844932378	-2.0643655431634453	-2.624334890353986	
C10orf10	0.093685591	0.074906367	0.0	-3.416029013729759	-3.7387678375936737	-100000.0	
TCF25	0.565930956	0.319674513	0.405914758	-0.8213020409686658	-1.6453243693309112	-1.300751301276095	
CYB561D2	0.19274575100000002	0.103573278	0.21023125399999998	-2.3752290380092838	-3.2712762604887784	-2.2499509315863517	
EFR3B	0.301318267	0.446428571	0.28174305	-1.7306399579275478	-1.1634987336678666	-1.8275480722598827	
ATG14	0.587816174	0.36218761299999996	0.270758123	-0.7665630390138636	-1.465190888657429	-1.884923474187556	
FAF1	0.050226017000000005	0.070854983	0.025562372000000003	-4.315421318153101	-3.8189868730238783	-5.289834475795745	
MRVI1	0.395852969	0.35627226700000003	0.46502224	-1.3369634228742286	-1.4889479095322626	-1.1046283791603688	
FGFR1OP	0.30780373	0.396467832	0.5035065639999999	-1.6999173803755696	-1.3347242793912484	-0.9899175087337119	
TFG	0.255102041	0.256175663	0.088746894	-1.9708536533017433	-1.9647946704839347	-3.4941595614160734	
RPP40	0.386740331	0.460659665	0.37425149700000004	-1.3705628719725227	-1.1182268126647603	-1.4179200078350482	
HMGB1L1	0.327272727	0.054515719000000004	0.090958705	-1.6114347132845932	-4.197183914864994	-3.4586444753794092	
OR5I1	0.21905805	0.217133833	0.26842866	-2.190614862734214	-2.2033435559524146	-1.8973893792640966	
VAMP5	0.225776105	0.114810563	0.075930144	-2.1470352882369097	-3.122672713442887	-3.719183445560076	
SEMA3A	0.28030833899999996	0.22803017	0.158562368	-1.8349134305919033	-2.13270337913835	-2.6568776816124147	
NCKAP1	0.817120623	0.40439052600000003	0.688073394	-0.2913790307651881	-1.3061788964914474	-0.539365635319786	
SYCP2	2.357414449	2.808141726	2.23188954	1.2372054161843782	1.4896157498296452	1.1582656275086542	U
WDR4	0.35656979899999997	0.316901408	0.500963391	-1.4877435811506867	-1.6578940252268402	-0.997222915723393	
CNPY3	0.208405696	0.138360429	0.086700191	-2.2625333859914156	-2.8534967028403146	-3.5278210180756044	
FAM189B	0.09669309599999999	0.214216164	0.212601469	-3.37044330650637	-2.2228607499868382	-2.2337765294779253	
ARPP19	0.07610350099999999	0.076511094	0.152555301	-3.715893366017543	-3.7081872380693355	-2.7125957832530716	
NRG3	0.18351991199999998	0.13240022699999998	0.07788162	-2.4459914902104054	-2.9170224992415252	-3.6825732961934228	
MGEA5	0.583835067	0.49234135700000003	0.63647936	-0.7763672285698946	-1.0222691628856477	-0.6518143642775435	
FBXL7	0.442211055	0.35734436700000005	0.19462826	-1.177193002808036	-1.4846130483664366	-2.3612068904118533	
DKK1	0.208609899	0.150178337	0.149756645	-2.2611204763424055	-2.7352513736241857	-2.7393080752065044	
TRIOBP	0.28316271	0.10615711300000001	0.16073478800000002	-1.820296807009827	-3.235727053403638	-2.6372458880677705	
SHANK2	0.386235955	0.209387541	0.321141838	-1.3724456227642223	-2.2557524934604047	-1.6387174648807727	
RER1	0.29940119800000004	0.336952452	0.438095238	-1.73984810079497	-1.569383070552993	-1.1906835619227392	
SCAP	0.30886627899999997	0.0	0.180799132	-1.6949457240029133	-100000.0	-2.467540343363805	
DIDO1	0.162535555	0.150053591	0.184312922	-2.6211727495996744	-2.736450249753892	-2.4397708744244384	
RAB3GAP1	0.0	0.04842615	0.0	-100000.0	-4.368069880138821	-100000.0	D
WDR5	0.137136588	0.029958059	0.114481969	-2.8663145618156265	-5.060912035997688	-3.1268077042745506	
HABP4	0.7538635509999999	1.933909125	1.534963047	-0.40762467498736693	0.951520003712312	0.6182039242915058	U
C9orf9	0.037334329	0.089493467	0.036081544	-4.743353387677211	-3.482073819919726	-4.792595114111518	
MAPRE3	0.112570356	0.20150210699999999	0.24625876100000002	-3.1511011332099765	-2.3111331705631097	-2.0217530435105617	
C9orf7	0.34741269	0.612927192	0.451345008	-1.525277642319486	-0.7062123847216913	-1.1476974440109011	
MAPRE1	0.337301587	0.060180542000000004	0.182112505	-1.5678889886521536	-4.054559089796879	-2.4570981045766156	
RPP14	0.143833154	0.166327851	0.18018018	-2.797531834976979	-2.587898331942541	-2.472487772905439	
ZP1	0.18021626	0.041313777999999995	0.10921799900000001	-2.472198910799869	-4.597233194149991	-3.194717464561355	
PRDM7	0.11536243	0.11536243	0.387071802	-3.1157546358753714	-3.1157546358753714	-1.3693268830890346	
MMRN1	0.043946385	0.0	0.70227708	-4.508111694646597	-100000.0	-0.5098877437400923	
UBOX5	0.303517229	0.516657759	0.250536865	-1.720149682237141	-0.9527191584293349	-1.99690519190773	
KIAA0907	0.52045944	0.95581605	0.584902212	-0.94214235785815	-0.06519510145971655	-0.7737326497728954	
HSF2BP	0.205373952	0.25654181600000003	0.10216243800000001	-2.283674881602508	-1.962734092373203	-3.2910632359112504	
STMN2	0.03895598	0.136266303	0.252525253	-4.682011381278906	-2.875499249583449	-1.9855004275926182	
BASP1	0.107411386	0.089557586	0.125605598	-3.2187811625038054	-3.481040548506562	-2.993027331080866	
TMEM115	0.040526849	0.059300257	0.18583522600000002	-4.624978180903528	-4.075817832527526	-2.4279040971572305	
IFITM3	0.213371266	0.1060258	0.052742616	-2.22856218859589	-3.237512726297005	-4.244887060046859	
GRAP	1.0546875	0.685178507	0.8368200840000001	0.0768155970508309	-0.5454481978887473	-0.25701061765779964	
NSA2	0.48383549600000003	0.18899622	0.064991334	-1.0474114801279173	-2.403570714630375	-3.943608828998668	
PTTG2	0.054774512000000004	0.036127168	0.14566642400000002	-4.1903514638374775	-4.7907720230888025	-2.7792597192759274	
UBAC1	0.07941234900000001	0.385708486	0.18812709	-3.654492818983772	-1.3744172077346892	-2.41022048528938	
RAI2	1.037344398	1.4986376019999998	0.8289955659999999	0.052894947958921294	0.5836515553956857	-0.2705637096041157	
CFDP1	0.640470833	0.138050043	0.394511149	-0.6427952230626458	-2.856736757588855	-1.3418620230903753	
RBBP9	0.058742902	0.079129575	0.220839189	-4.0894416507447175	-3.659639181154704	-2.178931886724145	
CDC42EP2	0.246652572	0.121506683	0.333743193	-2.0194477635967223	-3.0408924290743635	-1.5831896828820502	
SIX2	0.300881152	0.082695886	0.135004822	-1.7327343596611111	-3.596040630572017	-2.888917157602004	
TRAF3IP2	0.04040404	0.085269665	0.021105952	-4.629356634506561	-3.551823601077262	-5.566206285155584	
STAG2	0.112781955	0.43660178299999997	0.282432687	-3.148391838449976	-1.195610072849988	-1.8240210280776816	
PLAC1	0.6899123620000001	0.7918552040000001	1.054969461	-0.5355149836313715	-0.336691446866609	0.07720123675090175	
STAG3	0.644930133	0.430493274	0.337238197	-0.632785216884829	-1.215937397666285	-1.5681601437154442	
NUP50	0.027979855	0.034952814	0.0	-5.159467703731064	-4.838447580227843	-100000.0	
TTLL12	0.314630309	0.848056537	1.183431953	-1.6682704395889858	-0.23776764739768935	0.24297675390370838	
MTMR15	0.299785867	0.463841451	0.402713014	-1.7379957239085468	-1.1082963432949775	-1.3121759999816682	
CLASRP	1.039861352	1.020408163	0.540540541	0.05639118210046548	0.029146345284415665	-0.8875252695152966	
SACM1L	0.397442544	0.261734427	1.346801347	-1.3311817816037155	-1.9338243944389994	0.42953706918675644	
ZWINT	1.5630956919999999	1.6717325230000002	0.659382065	0.6444061021686418	0.7413440348525271	-0.6008134482300598	U
KPTN	1.960052268	1.283482143	2.276147479	0.9708921266766906	0.3600632239347118	1.186594037578083	U
BTBD3	0.148898154	0.0	0.029385836000000002	-2.7476022270086813	-100000.0	-5.088735247517564	
CDC42EP1	1.910331384	0.7370054309999999	1.4492753619999998	0.9338229233837394	-0.4402528442944288	0.5353317326791626	U
RUFY3	0.035612536	0.162601626	0.09092562300000001	-4.811471014833314	-2.620586410596147	-3.4591692840684676	
PWP1	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	D
ARHGEF15	0.283185841	0.7693652740000001	0.281988016	-1.8201789609274086	-0.3782593811335276	-1.826294242989345	
IL1RAPL1	0.021417862000000003	0.107828337	0.0	-5.545041716966844	-3.213191730552893	-100000.0	D
DENND3	0.47762250100000003	0.158618259	0.565970994	-1.066057290704134	-2.6563692415470324	-0.8211999780221868	
HHLA3	0.33911829200000004	0.040461258	0.23109243699999998	-1.5601394896276914	-4.627315013671237	-2.113458049625899	
CEP164	1.074485522	0.566003286	0.364365094	0.10364604351067268	-0.8211176660667011	-1.4565433386156492	
HHLA2	0.213485145	0.320970043	0.39215686299999997	-2.227792409024937	-1.6394894418766732	-1.3504972461463816	
ZNF365	0.246457178	0.151745068	0.205821817	-2.020591095155561	-2.720278467945594	-2.280532179664873	
WDR47	0.120151047	0.229885057	0.27696036	-3.0570788746748763	-2.121015403918891	-1.8522485898178724	
KLRK1	0.153403643	0.25940337199999997	0.132425274	-2.7045953507973155	-1.9467308614964431	-2.916749601181025	
DSTN	0.107739271	0.28263557699999997	0.125290854	-3.214383886322637	-1.822985017287224	-2.9966469904465307	
SNRNP27	0.020362452	0.0	0.021017234	-5.6179448918560295	-100000.0	-5.572283375710535	D
TOMM40	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	
TMSB15A	0.214466758	0.176332288	0.201409869	-2.2211740452281297	-2.5036314258307653	-2.3117937183523676	
GPNMB	0.34277467100000003	0.25403738	0.6474820139999999	-1.5446675880413137	-1.9768872987841912	-0.6270879772594499	
DLL3	0.08741258699999999	0.158646219	0.21798365100000003	-3.516015153813186	-2.656114956833522	-2.197708159452646	
MAD2L2	0.24195049300000002	0.44568245100000004	0.18828845800000002	-2.04721621602425	-1.1659119397562216	-2.4089835287988373	
CSPG5	0.669077758	1.2245632990000002	0.8257045409999999	-0.5797542090399384	0.2922673502947929	-0.27630245548001137	
TACC3	0.053604932	0.027464982000000002	0.0	-4.221490445722246	-5.18626284343149	-100000.0	
TNFSF13B	0.590079292	0.536341779	0.469043152	-0.7610192650078496	-0.8987754566508169	-1.0922074380047564	
CLEC10A	0.275814515	0.41357918299999996	0.22161609300000001	-1.8582297128451273	-1.273764523689254	-2.1738654461343194	
CGRRF1	0.0	0.0	0.09596929	-100000.0	-100000.0	-3.3812833699069325	D
PIBF1	0.366076876	0.404122045	0.082203042	-1.4497814491710381	-1.3071370416963661	-3.604664406608523	
CD226	0.055751719000000005	0.092047128	0.05425936	-4.1648399012522415	-3.4414834816139592	-4.2039841589310525	
SDCCAG8	0.26704646600000004	0.480940506	0.542888165	-1.9048373026551058	-1.0560696562088485	-0.8812730615302372	
C6orf10	0.108303249	0.254962666	0.32223415699999997	-3.2068515717390955	-1.971642085136249	-1.6338186662598129	
SDCCAG3	0.075843762	0.056422795	0.037376191	-3.720825663247726	-4.147578055705842	-4.741736637957836	
MTX2	0.335333569	0.263852243	0.263157895	-1.5763311816760905	-1.922197846996953	-1.9259994171135282	
STARD10	0.301091457	0.784606763	0.972507948	-1.7317263204633744	-0.34995832395806525	-0.040218054049891545	
WASF3	0.8039303259999999	0.158874262	0.36150022600000004	-0.3148576217044894	-2.654042671223851	-1.467931545777422	
ANKLE2	0.12254902	0.193593805	0.3832085	-3.028569147580147	-2.368895307764404	-1.3837985328429039	
WDR37	0.21265284399999998	0.106458481	0.08821453800000001	-2.233427945321008	-3.2316372084202247	-3.5028397542625513	
ERLIN2	0.0	0.026975991	0.027404768	-100000.0	-5.212180229708365	-5.189429268431215	
ANKRD6	0.209819555	0.16806722699999999	0.226449275	-2.252778952783329	-2.5728896674828294	-2.1427401744243944	
C14orf1	1.065366558	0.878798975	1.1467054970000001	0.09134990033046943	-0.18639490783359125	0.19749491831740681	
MORC2	0.40394973100000003	0.19177498399999998	0.151416829	-1.3077523250521943	-2.3825135539522897	-2.723402534441129	
FAM107A	0.144508671	0.042735043	0.0	-2.7907720330722525	-4.548436615751333	-100000.0	
MON1B	0.514275581	0.852272727	0.88177074	-0.9593864420847458	-0.23061292860307878	-0.18152449041870378	
STRAP	0.20362828600000002	0.110987791	0.45737285	-2.2959901148221276	-3.1715271104967417	-1.1285573660702057	
TRAPPC8	0.16178321	0.107181136	0.109150446	-2.62786620347687	-3.2218770826928527	-3.1956100695456158	
LZTS1	0.020012007	0.0	0.037601052999999995	-5.64299032769108	-100000.0	-4.733083125302498	D
MLXIP	0.09421518699999999	0.24289985100000003	0.37800037799999997	-3.4078965562255736	-2.0415664898935226	-1.403540417746695	
WDR6	0.43263288	0.203832042	0.405722827	-1.2087847809274077	-2.2945472367058852	-1.3014336203607988	
PLEKHA6	0.09454029800000001	0.139049826	0.138045279	-3.402926777559179	-2.846326155518075	-2.856786544735741	
SEC31A	0.383982447	0.33651149700000005	0.27116017800000003	-1.3808877323910707	-1.5712722991705275	-1.8827827719451002	
WBP4	0.132953466	0.770416025	0.21101093399999998	-2.9110067071928496	-0.3762903826878388	-2.244610337571601	
FASTKD2	0.04004004	0.0	0.018853695	-4.6424127743477515	-100000.0	-5.7290088951522185	D
KIN	0.021973193	0.0	0.0	-5.508111661818071	-100000.0	-100000.0	D
PAXIP1	0.45325779	0.328629422	0.552377195	-1.1415962795560077	-1.6054664451735992	-0.8562743360074615	
CKAP4	0.444365446	0.05396654099999999	0.324616772	-1.1701814582292211	-4.211790969428594	-1.6231905532389272	
EBNA1BP2	0.037893141	0.075429002	0.055340343	-4.721919458550226	-3.728736852000551	-4.175524603960838	
CAP1	0.076060087	0.11562921599999999	0.508905852	-3.716716600603791	-3.112422125657075	-0.9745293136668917	
IFI44L	0.10708549	0.053676865	0.143369176	-3.2231650856041987	-4.2195557764525224	-2.8021932131908183	
LRRC41	0.057273769	0.135448916	0.056980057	-4.125981644130952	-2.8841792472144134	-4.1333991249122555	
SPHAR	0.5151793929999999	0.383002006	0.36703982399999996	-0.9568532075902809	-1.3845761465003856	-1.4459914902104052	
VTI1B	0.2034588	0.406173842	0.35178236399999996	-2.297191413680466	-1.2998307632592945	-1.5072449372836003	
RAD51AP1	0.8439646709999999	0.49079754600000003	0.601534951	-0.2447454869974193	-1.0268000593797826	-0.7332795301053574	
SEMA3C	0.09721952199999999	0.141930251	0.062526053	-3.3626101489410183	-2.8167459768326437	-3.999398740765746	
GAS2L1	1.285347044	0.381765102	1.3670539990000001	0.3621579400106005	-1.389242866091663	0.451070230910964	U
FBXW10	0.076893502	0.036264733	0.05690440099999999	-3.700994503531357	-4.7852889627064	-4.135315954547957	
PDPN	0.044404973	0.065104167	0.091743119	-4.4931349339047735	-3.941106303559833	-3.44625623407338	
SSSCA1	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	
TXNIP	0.0250501	0.0	0.046522447	-5.319039827104096	-100000.0	-4.425929207711653	
C7orf16	0.10086746	0.0	0.04156276	-3.3094672610588436	-100000.0	-4.58856472932226	
IVNS1ABP	0.643274854	0.34646243600000004	0.41233065	-0.6364928009153145	-1.5292291533020055	-1.2781263890348997	
TGOLN2	0.0	0.0	0.018456995	-100000.0	-100000.0	-5.759688504152666	D
PPP1R13L	0.0	0.030048077000000003	0.0	-100000.0	-5.056583524673068	-100000.0	
CD3EAP	0.023441162999999998	0.093589144	0.0	-5.414812040974049	-3.4175149976336767	-100000.0	
DDN	0.13507429099999999	0.5506607929999999	0.379826968	-2.8881749855555063	-0.860764202501871	-1.3965857533319397	
HPS5	0.131135257	0.074640791	0.038160656	-2.930872474463825	-3.743891914655115	-4.711770217597648	
NLRP1	0.180245133	0.053609721	0.23692363800000002	-2.4719677907142588	-4.221361562843608	-2.077505950660796	
PDCD10	0.196358443	0.070696359	0.053380783	-2.3484384626973904	-3.82222027442757	-4.227535722400275	
RNF24	0.304259635	0.305498982	0.085124495	-1.7166251453530428	-1.7107605222607019	-3.554281855394882	
ADNP2	0.481026189	0.390140096	0.256410256	-1.055812652634488	-1.3579358183199939	-1.963474126283198	
PMF1	0.058616647	0.08472781199999999	0.052273915	-4.092545744688641	-3.5610205761990237	-4.257764977299693	
VASH1	0.2413217	0.129079845	0.066357001	-2.050970444253786	-2.953664344347341	-3.913607504508635	
NXPH4	0.11452130099999999	0.095625149	0.045777066	-3.126312129849729	-3.386466099119787	-4.449231190902448	
DOLK	0.176228706	0.25262339699999997	0.241060667	-2.5044791500235615	-1.984939832750389	-2.0525318240932227	
NXPH2	0.5920444029999999	0.526985281	0.37390166399999997	-0.7562227136520413	-0.9241654277589472	-1.4192692031531524	
DCTN3	0.230308614	0.632911392	0.45651677700000004	-2.1183597230849798	-0.659924559325703	-1.1312602146341737	
RAB11FIP2	0.6769998220000001	0.298350298	0.738073807	-0.5627726404072542	-1.7449208769926807	-0.4381630026278654	
FILIP1L	0.183150183	0.237877402	0.23713973	-2.4489009523281378	-2.071709870501603	-2.0761907050653257	
DAAM1	0.038175224	0.019065777	0.080016003	-4.7112195674548625	-5.712870862424069	-3.6435676255263565	
MAPKBP1	0.265522876	0.42117930200000003	0.161387936	-1.913091933782485	-1.247493555094651	-2.631395355946206	
POP1	0.116849731	0.069284065	0.0	-3.097273681993947	-3.85133261214518	-100000.0	
SPIN1	0.251151109	0.991100324	0.47028644700000005	-1.993372449400742	-0.012896993467984055	-1.0883883385528952	
OLFM4	0.69357994	1.277437927	0.7067137809999999	-0.5278659219346359	0.3532531897265022	-0.5008020528912479	
CXCL13	0.137969095	0.056529112	0.0	-2.857582954576239	-4.1448621554960345	-100000.0	
TBL3	0.046242775	0.0	0.0	-4.434628214111459	-100000.0	-100000.0	
ARFGEF2	0.087842586	0.139933532	0.411007863	-3.508935663272466	-2.8371863807515956	-1.2827621004874712	
SH2B2	0.7254464290000001	0.720242608	0.46842795600000003	-0.4630590132894872	-0.4734451461061287	-1.0941009157625312	
ARFGEF1	0.273622765	0.204956214	0.22226338199999998	-1.8697398296258108	-2.2866123636554336	-2.169657811653083	
CDC42EP3	0.053734551	0.035467281	0.073882527	-4.218006158781901	-4.81736745544674	-3.758622978191502	
RABAC1	0.5019720329999999	0.631654936	0.68716094	-0.9943211071578553	-0.6627914448289166	-0.541280062587141	
C6orf108	0.424778761	0.017838031	0.053041017999999995	-1.2352164619044246	-5.8088998134912355	-4.23674772485481	
MRPL28	0.021321962000000003	0.042680324000000006	0.0	-5.551515991948042	-4.550285061611004	-100000.0	D
MAB21L2	0.124254473	0.16505541099999999	0.269277846	-3.008630307013173	-2.598977659780981	-1.8928325534275217	
MRPS30	0.14294466	0.078415997	0.120627262	-2.8064713688352176	-3.6727081931083223	-3.0513720988644897	
WDR3	0.227833681	0.24932873	0.07795751299999999	-2.1339470562705563	-2.003878961595122	-3.6811681232912616	
IFITM2	0.076379607	0.09260974300000001	0.074197737	-3.710668692969701	-3.4326922096977666	-3.7524810038540486	
LYVE1	0.179791442	0.109170306	0.091743119	-2.4756037441017513	-3.1953475940518423	-3.44625623407338	
OCLM	0.178147268	0.17653982	0.21877486100000001	-2.4888577358790958	-2.501934463022098	-2.1924811245552984	
RRP1B	0.247985121	1.223812487	0.5796479179999999	-2.0116745327569525	0.29138252469801323	-0.7867512311804995	
KIAA1009	0.17875383	0.121065375	0.522778193	-2.4839539413162743	-3.046141785251458	-0.935729132611938	
PRR4	0.26655731	0.486519359	0.37886760700000005	-1.907482348154555	-1.039430882732717	-1.4002342995069235	
PHLDA1	1.052631579	1.293830864	1.3128282070000001	0.07400058151591166	0.37164903339151034	0.39267814157383474	U
ATXN2L	0.055710305999999994	0.036879956	0.0	-4.165911949467363	-4.761019255228181	-100000.0	
AP1GBP1	0.564573042	0.980210838	0.57922272	-0.8247678522163623	-0.028835996453903227	-0.787809901671248	
CASC3	0.018835939	0.0	0.039976014	-5.730368234170537	-100000.0	-4.644721561341963	D
VPS45	0.853459234	0.108244633	0.10913059300000001	-0.2286058511957217	-3.2076326000622637	-3.1958725002620616	
SYNPO	0.588682112	0.44315992299999996	0.45036224799999997	-0.7644393050504922	-1.1741006771814202	-1.1508421975444678	
ECD	0.0	0.10040160599999999	0.16014642	-100000.0	-3.3161457484103836	-2.6425365472023326	
RNF13	0.0	0.15738737	0.01973165	-100000.0	-2.667608322589959	-5.663344587626795	D
TMC6	0.331797235	0.270075621	0.39675383200000003	-1.5916262311023541	-1.8885646773646985	-1.3336839376600522	
SCRG1	0.20746888	0.051046452	0.326012354	-2.269033144146925	-4.292045500168	-1.6170014595204725	
VSIG4	0.0	0.021335609	0.043402777999999996	-100000.0	-5.5505928986057285	-4.526068804280989	D
PHB2	0.043449924	0.06439149999999999	0.0	-4.524502536208444	-3.9569859318260523	-100000.0	
EXOC3	0.050968400000000004	0.0	0.11737089199999999	-4.294253124902953	-100000.0	-3.090853430681945	
PHLPP2	0.16651248800000001	0.188857413	0.133740925	-2.5862977151880426	-2.4046306815702665	-2.9024870942272663	
MON2	0.61514802	0.44198895	0.444015444	-0.7009944941502327	-1.1779177930975275	-1.1713182367923596	
WBP2	0.68907914	0.941377835	1.393424777	-0.5372584104645396	-0.087154210111774	0.4786351217253261	
TSPAN15	0.336826347	0.5422587879999999	0.64492353	-1.5699231025650586	-0.8829465660745826	-0.6327999877315202	
KIAA0564	0.205198358	0.11140819999999999	0.092614031	-2.2849089083611824	-3.1660726713300815	-3.432625411832645	
TSPAN12	0.292854354	0.22699133300000002	0.10012014400000001	-1.771744751071611	-2.139290881409179	-3.3201958237591023	
AVL9	0.535217298	0.102375102	0.145288501	-0.9018033508520592	-3.2880632056113512	-2.7830075709032287	
PSD4	1.192910702	0.505731625	0.6343165239999999	0.25448605090945137	-0.9835560973118364	-0.6567251698971759	
JMJD2C	0.03742515	0.095238095	0.037195462	-4.739848091157768	-3.3923174263854983	-4.748729572459074	
SYNGR4	0.148493848	0.142624287	0.207210941	-2.751524932506043	-2.8097084206022247	-2.2708279137272123	
EXPH5	0.042625746	0.087719298	0.252757353	-4.552131106580258	-3.510961923316925	-1.9841750325025629	
SEZ6L	0.279671386	0.27210884399999996	0.310559006	-1.8381954398849567	-1.8777442474964205	-1.6870606893209248	
PEG10	0.0	0.038124285	0.038131554	-100000.0	-4.713145908910253	-4.712870862424069	
OR52A1	0.461627236	0.41716329	0.195656427	-1.1151997494070853	-1.2613158873296788	-2.3536055936507627	
ZC3H13	0.11055832	0.074557316	0.14970059900000002	-3.1771204964986586	-3.7455062646428687	-2.73984810079497	
PRAME	0.337512054	0.255819903	0.359435173	-1.5669890669891409	-1.9667995834340948	-1.4761965023172312	
IQSEC2	0.668896321	0.560538117	0.404088424	-0.5801454845748635	-0.8351156142079358	-1.307257071940611	
CLCF1	0.160857909	0.143035938	0.107874865	-2.636141223276159	-2.8055504229854993	-3.212569340942714	
TBC1D2B	0.317068874	0.052622347	0.121464515	-1.6571318369028867	-4.248180594449362	-3.041393192667709	
MRPS27	0.147248297	0.318292455	0.219218122	-2.7636771462228813	-1.6515751360382427	-2.189561029075862	
GARNL4	0.0	0.022386389	0.0	-100000.0	-5.481234354390414	-100000.0	
C10orf12	0.12599748	0.109265734	0.133067199	-2.988533215351531	-3.1940870556249368	-2.9097731034419327	
TRAF3IP1	0.818777293	0.6570542070000001	0.738916256	-0.28845700196734647	-0.6059156970276279	-0.43651722699707035	
ICOSLG	0.087822014	0.030940594	0.102704553	-3.5092735699709903	-5.014355295747045	-3.283427955637069	
IRF2BP1	0.131032977	0.179977503	0.158550396	-2.9319981551309064	-2.4741115124365947	-2.656986614124748	
ARL2BP	0.480454248	0.306144763	0.233863424	-1.0575290402175386	-1.7077140907390698	-2.096261851581084	
GAPVD1	0.23534445899999998	0.130918612	0.367408688	-2.0871542085792387	-2.93325788277344	-1.4445423530697858	
CDC42EP4	0.540641312	0.187300993	0.351982216	-0.8872563382120511	-2.4165695466551598	-1.506425556754213	
KIAA1279	0.05898545	0.059453032	0.13858641900000002	-4.083497062445904	-4.072105803019563	-2.8511422097163814	
CCNDBP1	0.364298725	0.449354054	0.22654332600000002	-1.4568061490501372	-1.154075476945143	-2.1421411054199964	
FGFR1OP2	0.0	0.0	0.0	-100000.0	-100000.0	-100000.0	
TCTN3	0.38126361700000005	0.267073636	0.8954086490000001	-1.3911392299079528	-1.9046905265867724	-0.15938184118784732	
TMEM50A	0.0	0.021987687000000002	0.0	-100000.0	-5.5071603422502955	-100000.0	D
EPC2	0.052074293	0.154639175	0.228471002	-4.263284842495225	-2.6930222489831013	-2.129917027746651	
C17orf81	0.437078856	0.458392102	0.5685856429999999	-1.194034506472697	-1.1253459079120776	-0.8145504240010155	
CNOT10	0.694698355	0.735294118	0.692041522	-0.5255414137592441	-0.4436066507831211	-0.5310694937502676	
